Date,sent_wiki_raw,sent_trends_raw,company
2020-09-29,23793.0,33.0,Tesla
2020-09-30,22028.0,33.0,Tesla
2020-10-01,19846.0,33.0,Tesla
2020-10-02,20109.5,33.0,Tesla
2020-10-05,18382.5,28.5,Tesla
2020-10-06,18344.5,28.5,Tesla
2020-10-07,20440.0,28.5,Tesla
2020-10-08,19099.0,28.5,Tesla
2020-10-09,18009.5,28.5,Tesla
2020-10-12,19589.5,31.0,Tesla
2020-10-13,18818.5,31.0,Tesla
2020-10-14,18920.0,31.0,Tesla
2020-10-15,20778.5,31.0,Tesla
2020-10-16,19275.0,31.0,Tesla
2020-10-19,20030.0,32.5,Tesla
2020-10-20,20509.0,32.5,Tesla
2020-10-21,20007.5,32.5,Tesla
2020-10-22,20659.0,32.5,Tesla
2020-10-23,18090.5,32.5,Tesla
2020-10-26,18917.5,27.0,Tesla
2020-10-27,18590.0,27.0,Tesla
2020-10-28,18815.0,27.0,Tesla
2020-10-29,18687.5,27.0,Tesla
2020-10-30,20506.0,27.0,Tesla
2020-11-02,21086.0,22.0,Tesla
2020-11-03,20367.0,22.0,Tesla
2020-11-04,16683.0,22.0,Tesla
2020-11-05,17736.0,22.0,Tesla
2020-11-06,19733.5,22.0,Tesla
2020-11-09,23896.5,26.5,Tesla
2020-11-10,23889.5,26.5,Tesla
2020-11-11,24261.0,26.5,Tesla
2020-11-12,22532.5,26.5,Tesla
2020-11-13,33061.0,26.5,Tesla
2020-11-16,58148.0,36.0,Tesla
2020-11-17,46225.5,36.0,Tesla
2020-11-18,38765.5,36.0,Tesla
2020-11-19,33834.0,36.0,Tesla
2020-11-20,26201.5,36.0,Tesla
2020-11-23,25476.0,33.0,Tesla
2020-11-24,86922.5,33.0,Tesla
2020-11-25,75468.5,33.0,Tesla
2020-11-27,36452.0,33.0,Tesla
2020-11-30,29540.5,33.0,Tesla
2020-12-01,29539.0,33.0,Tesla
2020-12-02,38397.0,33.0,Tesla
2020-12-03,35586.0,33.0,Tesla
2020-12-04,28831.0,33.0,Tesla
2020-12-07,28065.5,38.0,Tesla
2020-12-08,34676.0,38.0,Tesla
2020-12-09,54436.5,38.0,Tesla
2020-12-10,54706.5,38.0,Tesla
2020-12-11,37424.0,38.0,Tesla
2020-12-14,34883.0,34.5,Tesla
2020-12-15,30231.5,34.5,Tesla
2020-12-16,29357.5,34.5,Tesla
2020-12-17,32674.5,34.5,Tesla
2020-12-18,29965.0,34.5,Tesla
2020-12-21,31891.0,35.0,Tesla
2020-12-22,27780.0,35.0,Tesla
2020-12-23,32175.0,35.0,Tesla
2020-12-24,28310.0,35.0,Tesla
2020-12-28,31404.0,35.0,Tesla
2020-12-29,30483.0,35.0,Tesla
2020-12-30,32557.5,35.0,Tesla
