Date,sent_wiki_raw,sent_trends_raw,company
2020-10-08,11352.0,38.0,Meta
2020-10-09,11912.0,38.0,Meta
2020-10-12,13643.0,39.0,Meta
2020-10-13,14861.0,39.0,Meta
2020-10-14,12418.0,39.0,Meta
2020-10-15,12325.0,39.0,Meta
2020-10-16,12672.0,39.0,Meta
2020-10-19,13170.0,38.0,Meta
2020-10-20,11992.0,38.0,Meta
2020-10-21,12075.0,38.0,Meta
2020-10-22,11982.0,38.0,Meta
2020-10-23,11096.0,38.0,Meta
2020-10-26,12394.0,38.0,Meta
2020-10-27,13341.0,38.0,Meta
2020-10-28,18468.0,38.0,Meta
2020-10-29,16776.0,38.0,Meta
2020-10-30,12942.0,38.0,Meta
2020-11-02,11930.0,34.5,Meta
2020-11-03,12429.0,34.5,Meta
2020-11-04,11008.0,34.5,Meta
2020-11-05,11816.0,34.5,Meta
2020-11-06,11395.0,34.5,Meta
2020-11-09,12459.0,38.5,Meta
2020-11-10,13186.0,38.5,Meta
2020-11-11,12187.0,38.5,Meta
2020-11-12,11616.0,38.5,Meta
2020-11-13,12032.0,38.5,Meta
2020-11-16,11514.0,38.5,Meta
2020-11-17,25511.0,38.5,Meta
2020-11-18,23903.0,38.5,Meta
2020-11-19,16618.0,38.5,Meta
2020-11-20,13855.0,38.5,Meta
2020-11-23,12339.0,38.5,Meta
2020-11-24,13265.0,38.5,Meta
2020-11-25,12090.0,38.5,Meta
2020-11-27,10812.0,38.5,Meta
2020-11-30,11616.0,35.5,Meta
2020-12-01,12554.0,35.5,Meta
2020-12-02,11625.0,35.5,Meta
2020-12-03,11351.0,35.5,Meta
2020-12-04,11940.0,35.5,Meta
2020-12-07,11143.0,37.5,Meta
2020-12-08,11563.0,37.5,Meta
2020-12-09,15284.0,37.5,Meta
2020-12-10,19814.0,37.5,Meta
2020-12-11,15198.0,37.5,Meta
2020-12-14,13751.0,40.5,Meta
2020-12-15,14183.0,40.5,Meta
2020-12-16,15052.0,40.5,Meta
2020-12-17,14204.0,40.5,Meta
2020-12-18,12103.0,40.5,Meta
2020-12-21,10911.0,38.0,Meta
2020-12-22,10226.0,38.0,Meta
2020-12-23,9951.0,38.0,Meta
2020-12-24,9306.0,38.0,Meta
2020-12-28,10726.0,38.0,Meta
2020-12-29,10627.0,38.0,Meta
2020-12-30,10973.0,38.0,Meta
